account,ward,aid,business,address,zip
64092,33,NaN,ROYAL BILLIARD,3112 W LAWRENCE AVE 1ST,60625
64094,25,725,SOUTH CHINATOWN DEVELOPMENT CO,2335 S WENTWORTH AVE 1ST,60616
64102,43,785,DROP,1909 N LINCOLN AVE  1,60614
64140,40,775,GARIBALDI,2301 W FOSTER AVE  1ST,60625
64158,12,NaN,PARKVIEW AUTOMOTIVE INC,4139 S WESTERN BLVD 1ST,60609
64172,2,743,PLAY KITCHEN & COCKTAILS,7 W DIVISION ST 1,60610
64184,32,638,LAS REINAS,3001 N ASHLAND AVE 1ST,60657
64186,11,NaN,RICHARD MCCURRIE TEAMING CO,1443 W 41ST ST  1ST,60609
64192,42,775,GIBSONS STEAK HOUSE,1028 N RUSH ST 1ST,60611
64209,50,NaN,JOHN HEWINGS CONSTRUCTION,6250 N OAKLEY AVE  G,60659
64230,3,NaN,R V MUFFLER,249 W 47TH ST 1ST,60609
64237,44,725,WRIGLEYVILLE PARKING INC,3546 N CLARK ST,60657
64242,33,NaN,JACKSON HEWITT TAX SERVICE,3101 W IRVING PARK RD,60618
64252,42,NaN,"PRESS, TYPE & COPY",541 N FAIRBANKS CT  CONCO,60611
64256,1,NaN,ORLANDI STATUARY,1801 N CENTRAL PARK AVE 1ST,60647
64259,12,NaN,LA ESMERALDA,3115 W 26TH ST 1ST,60623
64263,43,708,CLARK-DIVERSEY CURR.EXCH.,2735 N CLARK ST  1ST,60614
64266,9,775,DUNKIN DONUTS,240 E 103RD ST,60628
64268,36,NaN,BASIA VIDEO,6257 W BELMONT AVE 1ST,60634
64299,28,775,WASHINGTON MARATHON,39 N PULASKI RD 1ST,60624
64333,40,763,FOOD & LIQUOR EXPRESS,2752 W LAWRENCE AVE 1ST,60625
64367,39,NaN,BUTERA FINER FOODS,4137 N ELSTON AVE 1ST,60618
64381,3,NaN,MICHAEL'S COOPERAGE CO,363 W PERSHING RD # 1ST,60609
64402,32,763,FARM BAR LAKEVIEW,1300 W WELLINGTON AVE 1ST,60657
6441,45,NaN,NORTH WEST DRAPERY SERVICE INC,4507 N MILWAUKEE AVE,60630
64442,42,704,"BODY BALANCE NMM, LTD.",111 N WABASH AVE  1622,60602
64451,42,638,THE CONGRESS HOTEL,520 S MICHIGAN AVE,60605
64452,42,NaN,"NOMURA SECURITIES INTERNATIONAL, INC.",311 S WACKER DR  6100,60606
64457,31,NaN,HOLLYWOOD VIDEO #013-847,2930 N CENTRAL AVE 1ST,60634
64477,44,NaN,MR VIDEO,3356 N BROADWAY  1ST,60657
64486,1,775,EL  CONDOR,2349 N MILWAUKEE AVE 1ST,60647
64501,42,NaN,IRMA ROBINSON INC,1 E WACKER DR  200,60601
64520,42,NaN,CT CORPORATION SYSTEM,208 S LA SALLE ST  814,60604
6453,9,NaN,CHICAGO STATE UNIVERSITY BOOKSTORE,9501 S DR MARTIN LUTHER KING JR DR  460,60628
64543,42,775,BINNY'S BEVERAGE DEPOT,213 W GRAND AVE 1ST #,60610
6455,3,NaN,UNIVERSAL PLUMBING & HEATING,1815 S STATE ST,60616
64554,32,829,SIDE STREET SALOON,1456 W GEORGE ST 1ST,60657
64557,12,775,PLAZA GARIBALDI MARKET LIMITED,3501 S CALIFORNIA AVE,60632
64579,12,638,EL REY BALLROOM,3504 S WESTERN AVE 1,60609
64581,44,NaN,GREAT CLIPS,3165 N BROADWAY  1ST,60657
64587,35,NaN,THE LOCK UP/KEDZIE,3366 N KEDZIE AVE 1ST,60618
64661,18,775,TACO BELL #4095,7601 S CICERO AVE  1ST,60652
64663,42,732,PRUDENTIAL GEM AND JEWELRY,9 N WABASH AVE  GROUN,60602
64673,16,NaN,ANOTHER MAN'S TREASURES,5444 S DAMEN AVE 1ST,60609
64674,25,NaN,TRUONG LOI 2,249 W CERMAK RD,60616
64682,18,NaN,INN ZONE HAND CAR WASH,2310 W 79TH ST 1ST,60620
64683,14,763,LIQUORAMA,4430 S KEDZIE AVE  1,60632
64700,32,NaN,RRG DEVELOPMENT,2001 W CHURCHILL ST,60647
64742,8,NaN,DENORMANDIE TOWEL & LINEN,7780 S DANTE AVE 1ST,60619
64747,27,775,BEEFEE SUBMARINE INC,3357 W CHICAGO AVE 1ST,60651
64758,43,775,LINCOLN STATION,2430-2432 N LINCOLN AVE 1ST,60614
64762,27,NaN,O'BRIEN MGMT/MADO MANAGEMENT,1541 N WELLS ST  1ST,60610
64771,4,725,J P C PARKING INC,61 E 8TH ST  1,60605
64783,31,NaN,MARSHALL FIELD'S,4000 W DIVERSEY AVE  GROUN,60639
64784,45,NaN,MOSIAC MANAGEMENT,4442 W BERTEAU AVE  1,60641
64787,46,NaN,"CUPID'S TREASURES OF CHICAGO,INC.",3519 N HALSTED ST,60657
64797,42,775,TAVERN ON RUSH,1031 N RUSH ST 1ST,60611
64804,3,NaN,JACKSON HEWITT TAX SERVICE,327 E GARFIELD BLVD,60637
6484,33,775,CHARCOAL DELIGHT INC,3139 W FOSTER AVE,60625
64865,1,775,MR TACO'S,810 N MARSHFIELD AVE 1ST,60622
64878,36,NaN,TORRES  AUTO ACCESSORIES,5824 W GRAND AVE,60639
64887,27,725,BRIAN & MICHAEL TOWING CORP,209 N WESTERN AVE 1ST,60612
64916,48,NaN,THE UPS STORE NO.  3496,5315 N CLARK ST 1ST,60640
6492,29,929,DUDEK & BOCK SPRING MFG CO,5100 W ROOSEVELT RD,60644
64939,2,NaN,PERILLO  BMW INC,1035 N CLARK ST 1ST,60610
64940,17,NaN,PRATT'S BILLIARDS & ETC.,459 W 79TH ST,60620
64967,27,NaN,OLYMPIA AUTO CENTER,160 N ELIZABETH ST,60607
64971,22,NaN,FOOT LOCKER # 25050,3955 W 26TH ST,60623
64972,42,NaN,HOUSE OF BLUES HOTEL,333 N DEARBORN ST # 1ST,60610
64978,25,638,HOLIDAY INN SUITES,506 W HARRISON ST,60607
64981,32,775,Costco Wholesale # 380,2746 N CLYBOURN AVE,60614
6499,37,929,RIBBON WEBBING,4711 W DIVISION ST 1 1,60651
65000,9,NaN,EARNHALL CONSTRUCTION & MGMT.,423 W 129TH PL  HOME,60628
65004,44,775,POTBELLY SANDWICH WORKS LLC,3424 N SOUTHPORT AVE,60657
65009,49,NaN,DISCOTECA CHAPALA,7125 N CLARK ST 1ST,60626
65072,43,NaN,2555 CLEANERS,2555 N CLARK ST 1ST,60614
6509,43,775,GOLDEN NUGGET,2720 N CLARK ST,60614
6510,23,NaN,CLOTHESTIME,5137 S PULASKI RD,60632
65113,42,NaN,WYNDHAM CHICAGO HOTEL,633 N ST CLAIR ST  1-1,60611
65115,44,NaN,SPOTLESS CLEANERS,3649 N SOUTHPORT AVE 1ST,60613
6512,44,725,PONG IMPORT & U S AUTO SER INC,3848 N CLARK ST 1ST,60613
65131,1,NaN,WARNER'S DEPARTMENT STORE,1647 W CHICAGO AVE 1ST,60622
65143,44,NaN,WATCHMAKERS,2875 N CLARK ST 1ST,60657
6516,15,763,LA COPA LIQUORS,4606 S ASHLAND AVE,60609
65192,50,775,PUNJABI DHABHA,2525 W DEVON AVE  GRD FL,60659
6520,2,774,7-ELEVEN,1036 N DEARBORN ST 1ST,60610
65213,47,NaN,VIAJES MAGNUM,4259 N WESTERN AVE,60618
65232,42,NaN,HANS N BEHR,350 N ORLEANS ST 1323,60654
6524,11,775,ILLINOIS SPORTSERVICE INC,333 W 35TH ST,60616
65257,16,NaN,SAM'S DOLLAR PLUS,1001 W 59TH ST 1ST,60621
65264,12,NaN,CRYSTAL OPTICAL,2709 W CERMAK RD,60608
65265,32,NaN,LULA CAFE,2537 -2541 N KEDZIE BLVD,60647
65268,4,638,BURNHAM HARBOR DOCKSIDE CAFE,1559 S LAKE SHORE DR  FIRST,60605
6530,29,NaN,THE HARRINGTON & KING PERF CO,5655 W FILLMORE ST,60644
65302,42,NaN,GRUBB & ELLIS MGT SERVICE INC,1 N STATE ST  1100,60602
65308,9,NaN,G & W CONTRACTOR,9919 S FOREST AVE 1ST,60628
65319,24,NaN,"J & R CONTRACTORS, INC.",4334 W 21ST ST 1ST,60623
6533,5,726,The University of Chicago Medical Center,5656 S MARYLAND AVE 2-8,60637
65357,10,NaN,DO- ALL GLASS ALUMINUM INC.,8720 S COMMERCIAL AVE,60617
65358,33,638,LITTLE BUCHAREST BISTRO,3661-3665 N ELSTON AVE 1ST,60618
65366,34,NaN,SAM & SALLIE HALL,537 W 111TH ST 1ST,60628
65374,47,NaN,HELLO 2000,4353 N WESTERN AVE 1ST,60618
65384,20,763,MR. JACK'S FOOD & LIQUOR,5901 S STATE ST 1ST,60621
65395,32,NaN,CLYBOURN EXPRESS,2452 N CLYBOURN AVE 1ST,60614
65406,27,741,WASTE MANAGEMENT METRO,1500 N HOOKER ST,60622
65416,28,NaN,ACCENTS,2246 W TAYLOR ST 1ST,60612
65419,42,NaN,TOM JAMES COMPANY,233 N MICHIGAN AVE 18,60601
65465,1,763,7-Eleven,2401 N MILWAUKEE AVE,60647
65478,42,720,CHICAGO THEATRE GROUP,170 N DEARBORN ST,60601
65487,2,775,MILLENNIUM KNICKERBOCKER HOTEL-NIX,163 E WALTON ST 2ND F,60611
65522,39,NaN,HAIR PERFECTION,5421 W DEVON AVE  1,60646
65524,5,763,AMOCO OIL COMPANY,6701 S JEFFERY BLVD,60649
65531,25,NaN,AZTECA FURNITURE II INC,1639 W 18TH ST 1ST,60608
65541,5,775,UNIVERSITY OF CHICAGO HOSPITAL,5758 S MARYLAND AVE,60637
6556,45,NaN,WHITE HEN PANTRY #0-8901-3,5789 N MILWAUKEE AVE 1ST,60646
65564,40,NaN,SUPERIOR IMAGE HAIR DESIGN,1520 W DEVON AVE 1ST,60660
6557,42,NaN,CASH STATION INC,200 S WACKER DR  1000,60606
65572,42,NaN,A AAA TROPHY,662 N DEARBORN ST 1ST,60610
65611,42,NaN,KORN/FERRY INTERNATIONAL FUTURESTEP INC,233 S WACKER DR  700,60606
65614,2,NaN,Z GALLERIE,938 W NORTH AVE 1ST,60622
65629,38,NaN,JL CONTRACTOR SERVICES,5357 W SUNNYSIDE AVE 2ND,60630
65635,47,NaN,LA TIJERS DE ORO GOLDEN SISTER,4440 N WESTERN AVE 1ST,60625
6564,12,638,EL CHISME REST INC,3322 W 26TH ST,60623
65645,22,NaN,EL NORTENO,3652 W 26TH ST 1ST,60623
65660,42,NaN,HARDEN FURNITURE INC,222 W MERCHANDISE MART PLZ 10-164,60654
65688,11,864,FRESH  START PRODUCE INC,1250 W 42ND ST,60609
65710,13,NaN,NINE COMMUNICATIONS,6622 S PULASKI RD 1ST,60629
65723,10,NaN,VAZQUEZ G CONTRACT,10601 S AVENUE F  1ST,60617
6574,33,829,PETE'S PLACE,2825 W IRVING PARK RD,60618
6576,25,775,EMPEROR'S CHOICE RESTAURANT,2238 S WENTWORTH AVE,60616
65775,42,NaN,UNISYS CORPORATION,1 E WACKER DR  2300,60601
65829,42,NaN,PRENTISS PROPERTIES AQUISITION,123 N WACKER DR  1300,60606
65831,1,NaN,LUCY DOMINO CLOTHING,1917 W DIVISION ST  STORE,60622
65838,43,NaN,CHRISTINE'S CONCEPTS IN DESIGN,807 W DICKENS AVE 1ST,60614
6586,22,666,MINUTE MAN CONVENIENCE CENTER,4257 W 26TH ST 1ST,60623
65866,42,NaN,COOKTEK,156 N JEFFERSON ST 3 300,60661
6587,42,743,DICK'S LAST RESORT OF CHGO INC,435 E ILLINOIS ST  2,60611
65886,43,NaN,"WEAVING WORKSHOP, INC.",2218 N LINCOLN AVE  MAIN,60614
65887,38,666,AUSTIN & MONTROSE CITGO,5959 W MONTROSE AVE GROUND,60634
65894,14,775,AGENCIA MEXICANA,2701 W 51ST ST 1ST,60632
65901,30,NaN,VIP ELECTRONICS & WIRELESS,3206 N PULASKI RD,60641
65906,42,NaN,"U.S. EQUITIES DEVELOPMENT, LLC",20 N MICHIGAN AVE  200,60602
6592,36,775,VILLAMAR IMPORTS INC,5949 W FULLERTON AVE,60639
65963,49,NaN,NET RAD RADIOLOGY ASSOC,6602 N CLARK ST 1ST,60626
65967,25,NaN,AWNINGS EXPRESS,2415 W 24TH PL,60608
65968,30,NaN,SUN AUTO WERKS INC,4626 W CORNELIA AVE 1ST,60641
6597,21,775,GEORGE'S LIQUOR & FOOD,1438 W 95TH ST,60643
65979,5,NaN,DANIEL J KNIGHT & ASSOCIATES,1525 E 53RD ST 2 A,60615
65993,41,NaN,SUNGLASS HUT/WATCH STATION 3187,11601 W TOUHY AVE  SPC-,60666
65997,7,NaN,PRIMERICA,9510 S CONSTANCE AVE  C7,60617
66022,43,775,COSI,2200 N CLARK ST,60614
66028,42,NaN,THE IDM GROUP,200 N MICHIGAN AVE,60601
66031,42,829,BACK ROOM,937 N RUSH ST BSMT,60611
66037,8,NaN,NEWELL APPAREL,8016 S COTTAGE GROVE AVE,60619
66039,6,NaN,METRO BUSINESS SEVICE,400 W 76TH ST  230,60620
6604,50,829,SIBLINGS,2827 W HOWARD ST,60645
66093,42,775,LOBBY NEWSTAND,100 W RANDOLPH ST  1ST,60601
66150,42,NaN,"TEKSYSTEMS, INC.",111 N CANAL ST  105,60606
66151,27,NaN,JACQUIE DEAN SALON,670 W HUBBARD ST,60654
66190,42,NaN,CROSSLAND LLC,141 W JACKSON BLVD  1710-A,60604
6623,3,NaN,"JERNBERG INDUSTRIES, INC",328 W 40TH PL  1ST,60609
66253,48,665,ANTONIO E. MORALES-PITA,5740 N SHERIDAN RD 5TH 5D,60660
66284,10,NaN,PRONTO STAFFING SERVICES INC,10526 S EWING AVE 1ST,60617
66299,42,NaN,"U.S. EQUITIES ASSET MANAGEMENT,  LLC",540 N STATE ST 9TH 900,60610
6631,28,816,LEWIS PAPER PLACE,1540 S ASHLAND AVE  101,60608
66320,37,NaN,B & S HARDWARE INC,5521 W NORTH AVE 1ST,60639
6634,42,NaN,DALAL FOOD W LIQUOR INC,414 N STATE ST,60610
66341,47,NaN,STAND ALONE INC,3862 N LINCOLN AVE  2,60613
66350,35,819,ROBERTO PILLAJO,2305 N RIDGEWAY AVE,60647
66367,41,NaN,"SEDGWICK CLAIMS MANAGEMENT SERVICES, INC.",8755 W HIGGINS RD 11TH 1100,60631
66388,27,NaN,TRENTEX INDUSTRIES INC,346 N JUSTINE ST 1ST,60607
66399,22,NaN,TIFFANY'S FLOWERS & GIFTS,3645 W 25TH ST 1ST,60623
6640,35,NaN,ECONOMY LIQUOR INC,3753 W FULLERTON AVE,60647
6642,44,784,REPLAY,3439 N HALSTED ST,60657
66456,31,NaN,ALL TRAVEL & SERVICES,4444 W DIVERSEY AVE,60639
6647,32,NaN,B & W BOOKSTORES INC,1548 W NORTH AVE,60622
66512,50,NaN,CHANDNI BOUTIQUE INC,2503 W DEVON AVE 2ND,60659
6653,48,NaN,RESTORATION SALON,5349 N CLARK ST 1ST,60640
66530,22,NaN,CONTINENTAL WINDOW SOUTH,4343 S KILPATRICK AVE,60632
66552,1,704,"MOKSHA YOGA CENTER, INC.",2528 W ARMITAGE AVE 2ND,60647
66562,37,775,MARGIE'S BEEF M,1334 N CICERO AVE 1ST,60651
66567,10,NaN,WINDY FREEZE,8501 S COMMERCIAL AVE  1,60617
66610,25,741,NATIONAL WASTE SERVICES,2608 S DAMEN AVE,60608
66638,50,NaN,PIDC PAN HOUSE,6342 N WESTERN AVE 1ST,60659
6664,27,NaN,BOND CORP.,2100 W FULTON ST,60612
66652,3,NaN,UNTOUCHABLES DESIGNS,67 E 43RD ST,60653
66655,10,NaN,CRUZ BROTHERS TUCKPOINTING MAI,9247 S COMMERCIAL AVE 1ST,60617
66718,8,NaN,UNIVERSITY TRANSPORT LIVERY,2034 E 79TH ST,60649
66726,2,720,ACCESS LIVING OF METROPOLITAN  CHICAGO,115 W CHICAGO AVE,60610
6673,42,NaN,FMC CORPORATION,200 E RANDOLPH ST,60601
66746,23,NaN,AVAIRPROS SERVICES INC,5333 S LARAMIE AVE 1ST,60638
6678,20,775,SUPERMERCADO EL CUBANO INC,4939 S ASHLAND AVE,60609
66793,42,NaN,DUS MANAGEMENT INC AS AGENT,35 E WACKER DR  600,60601
6681,11,775,GEORGE'S RESTAURANT,3445 S HALSTED ST,60608
66812,37,NaN,RAFA SPORTS,4545 W DIVISION ST 1ST,60651
6682,42,775,STATE STREET OTB,177 N STATE ST,60601
66841,8,673,EBERSON ROOF & METAL CORP,8000 S SOUTH CHICAGO AVE  1ST,60617
66847,8,NaN,UNITED STATES GEAR CORP,9420 S STONY ISLAND AVE,60617
66872,8,894,PRECIOUS LADY HAIR SALON,8452 S STONY ISLAND AVE 1ST,60617
66882,5,NaN,JNJ CONSTRUCTION,6737 S OGLESBY AVE  3,60649
66898,47,NaN,REBECCA DALY,4817 N OAKLEY AVE  2,60625
6692,2,NaN,AMERICAN ACADEMY PEDIATRIC DEN,211 E CHICAGO AVE  700,60611
66929,27,NaN,COUDAL PARTNERS,400 N MAY ST  301,60642
6694,42,775,BAKE FOR ME,321 N CLARK ST 1 1,60654
66947,42,NaN,PROMOTION GROUP CENTRAL,444 N ORLEANS ST 3 300,60654
6695,39,775,LEO NATURALS,3242 W FOSTER AVE,60625
66987,5,NaN,J & L ASSOCIATES MANAGEMENT  INC,1507 E 53RD ST  1ST,60615
67006,16,NaN,TWO J'S SHEET METAL WORKS,5828 S OAKLEY AVE  1ST,60636
67023,30,638,LITTLE RASCALS,4356 W BELMONT AVE 1ST,60641
67043,40,NaN,JADE'S NAILS,5232 N CLARK ST 1ST,60640
67064,29,NaN,NABIL FOOD SERVICE,4825 W ARTHINGTON ST 1ST,60644
67089,2,NaN,"KAEHLER TRAVELWORKS, LLC",835 N MICHIGAN AVE  6TH,60611
67090,42,NaN,CLOSERLOOK INC,212 W SUPERIOR ST  300,60610
6710,19,775,WONDERBURGER INC,11045 S KEDZIE AVE,60655
67115,25,NaN,ROOSEVELT-JEFFERSON CURRENCY,570 W ROOSEVELT RD  1,60607
67116,22,NaN,DOLEX DOLLAR EXPRESS,3649 W 26TH ST,60623
67118,13,NaN,CYNTHIA GENTILE TRANSPORATION,6245 S AUSTIN AVE 1ST,60638
67126,18,NaN,LINDA CONSTRUCTION INC.,3046 W 77TH ST,60652
6714,42,NaN,METROPOLITAN CHICAGO HEALTHCARE COUNCIL,222 S RIVERSIDE PLZ 19 1900,60606
6718,6,774,SAM'S CUT RATE FOOD & LIQ INC,500 E 75TH ST 1ST,60619
67211,8,894,I AM PRECIOUS JEWELS FROM HEAD,1858 E 87TH ST GROUND,60617
67250,10,911,HOT STUFF CLOTHING,9121 S COMMERCIAL AVE  GROUN,60617
67254,10,NaN,RCB TIRESHOP,9415 S COMMERCIAL AVE 1 1,60617
67258,25,NaN,SANCHEZ SALES,1647 W 18TH ST,60608
67323,33,904 | 608,GROOMING PARLOR,3725 N ELSTON AVE,60618
67357,32,NaN,SAITOE',1861 N MILWAUKEE AVE 1ST,60647
6737,32,NaN,HOWARD ORLOFF JAGUAR VOLVO INC,1924 N PAULINA ST,60622
67371,35,NaN,FANTASTIC SAVINGS,2756 N MILWAUKEE AVE # 1ST,60647
6738,19,775,SANDRA A VOGWILL,9917 S WALDEN PKWY 1ST,60643
67386,4,NaN,SOUTH SHORE DECOR,1328 E 47TH ST 1ST,60653
67407,37,NaN,JJ'S CLOTHING,4545 W DIVISION ST 1ST H29-30,60651
67414,39,NaN,RED AUTO BODY,4600 N ELSTON AVE 1ST,60630
67426,31,NaN,THE BARBER SHOP,4957 W DIVERSEY AVE 1ST,60639
67559,8,NaN,DIALLO & TAILORING,8647 S COTTAGE GROVE AVE,60619
67572,6,NaN,JANE'S HAIR CONNECTION,418 E 87TH ST 1ST,60619
67607,6,NaN,MARKETTE J MONEY,314 E 75TH ST 1ST,60619
6761,22,NaN,PARK HOUSE NURSING AND REHABILITATION CENTER LLC,2320 S LAWNDALE AVE  1ST,60623
6763,33,NaN,AMBASSADOR NURSING CENTER,4900 N BERNARD ST  1,60625
6764,46,775,THOREK MEMORIAL HOSPITAL,850 W IRVING PARK RD  1,60613
6765,33,NaN,"HENRY FRERK SONS, INC.",3135 W BELMONT AVE  1,60618
67657,27,NaN,PURCON LTD INC,3401 W CHICAGO AVE 1ST,60651
67663,2,NaN,SEE INC.,835 N MICHIGAN AVE 2ND 3035,60611
67681,42,NaN,MARY GILLIKIN MILLWORK CORP,208 S LA SALLE ST  760,60604
67698,42,NaN,SAVITZ FIELD & FOCUS,444 N MICHIGAN AVE  500 5,60611
6772,36,NaN,PRESENCE OUR LADY OF THE RESURRECTION,5645 W ADDISON ST,60634
6773,35,638,SILBY HOUSE RESTAURANT,3700 W LAWRENCE AVE 1ST,60625
67737,14,NaN,MINI-PRINT,5209 S KEDZIE AVE 1ST,60632
67761,18,NaN,WINDY CITY CAR WASH AND DETAIL SERVICES,3445 W COLUMBUS AVE 1ST,60652
67779,1,NaN,Banfield Pet Hospital #0428,2665 N ELSTON AVE  428,60647
6780,22,763,MOBIL - TIP TOP CARWASH,2800 S KEDZIE AVE,60623
6781,27,942,SPECTRUM SPORTS BAR & GRILL,333 S HALSTED ST,60661
67821,42,NaN,BLACK & VEATCH CORPORATION,101 N WACKER DR  1100,60606
67822,37,NaN,CHICAGO PULASKI CURRENCY EXCH,801 N PULASKI RD,60651
67834,27,NaN,"GUNZO,S SPORT CENTER",1350 W MADISON ST 1ST,60607
6784,41,NaN,EYE ON DESIGN,6124 N NORTHWEST HWY,60631
67857,1,NaN,"SCORE EDUCATIONAL CENTER, INC",1300 E N ASHLAND AVE,60622
67858,40,720,TRANSFIGURATION PARISH,2609 W CARMEN AVE,60625
6786,40,638,KONAK RESTAURANT,5150 N CLARK ST 1ST,60640
67863,8,911,KAYRA IMPORTS,1729 E 87TH ST 1ST,60617
6787,46,775,The Bar on Buena,910 W BUENA AVE,60613
67871,25,829,CROCODILE LOUNGE,221 W VAN BUREN ST  1ST,60607
6789,43,775,CHARLIE'S ALE HOUSE,1224 W WEBSTER AVE,60614
6791,27,NaN,WATER SAVER FAUCET CO,701 W ERIE ST,60654
6794,18,775,PRESTIGE HOYNE LIQUOR,2043 W 79TH ST,60620
67988,48,NaN,PERFECTIONS,1109 W BERWYN AVE,60640
67990,17,673,SAM'S ROOFING & CONSTRUCTION,7628 S ASHLAND AVE 1ST,60620
68022,8,NaN,TRANS-ACTION AUTOMOTIVE,1533 E 71ST ST 1ST,60619
68031,12,NaN,JUGUETILANDIA,3115 W 26TH ST  413,60623
6804,48,NaN,GRAN ADELL MANUFACTURING CO,1111 W WINONA ST  1,60640
68114,37,763,NORTH AND LARAMIE AMOCO,5133 W NORTH AVE 1ST,60639
68120,44,638,LEVY RESTAURANTS,1060 W ADDISON ST 1,60613
68145,42,NaN,CHAMBERS PRINTING SERVICES,218 S WABASH AVE # 602,60604
6817,47,774,"DELICATESSEN MEYER, INC.",4750 N LINCOLN AVE 1ST,60625
68185,12,NaN,COLONIAL UNISEX,2553 S KEDZIE AVE  1ST,60623
68220,13,NaN,C & D BEAUTY SALON,4635 W 63RD ST  1FLR-,60629
68244,2,725,AMPCO SYSTEM PARKING,1465 W WEBSTER AVE,60614
68245,26,NaN,LOPEZ FASHION,4038 W ARMITAGE AVE  1,60639
68266,5,NaN,YEHIA CONCEPTS INC,1619 E 55TH ST 1ST,60615
68302,41,NaN,WILSONS THE LEATHER EXPERTS,11601 W TOUHY AVE SPC#TIC.U18A,60666
68332,11,775,SUBWAY SANDWICH & SALAD,753 W 31ST ST 1ST,60616
68346,27,775,OMAHA STEAKS,1001 W NORTH AVE  1ST,60622
68427,45,829,GALVIN'S PUBLIC HOUSE,5901 W LAWRENCE AVE 1ST,60630
68459,44,NaN,BAG & BAGGAGE GALLERY,2828 N CLARK ST 3RD,60657
6848,27,708,NATHAN LINN & SONS INC,309 S GREEN ST,60607
68489,38,NaN,VITAMINKA HERBS HEALTH FOOD,3412 N HARLEM AVE 1ST,60634
68504,34,NaN,SARAFINA HAIR BRAIDING,11257 S HALSTED ST,60628
68512,10,NaN,CHICAGO DRY DOCK INC,3025 E 104TH ST 1ST,60617
68540,42,775,GUCKENHEIMER ENTERPRISES,233 W WACKER DR # 27TH,60606
6875,30,774,ALEGRE RESTAURANT & BAR,5406 W FULLERTON AVE 1ST,60639
6886,1,775,CARLOS FOOD & LIQUOR,1401 N WESTERN AVE,60622
6907,37,763,P & I FOOD & LIQUOR INC.,4154-4158 W DIVISION ST 1,60651
6910,7,775,BUDGET FOOD & LIQUOR,2504 E 79TH ST,60649
6924,44,725,"CHGO NATL LEAGUE BALL CLUB,INC",1102 W WAVELAND AVE 1ST,60613
6929,3,775,ALICE'S BAR B QUE,65 E 43RD ST  1ST,60653
69406,36,NaN,ALL PRODUCTS AUTOMOTIVE,4701 W CORTLAND ST,60639
6942,42,638,DAO THAI RESTRAUNT,230 E OHIO ST  1ST,60611
69449,48,NaN,"ALLIGATOR RECORDS & ARTIST MANAGEMENT, INC.",1441 W DEVON AVE 1-3,60660
6947,29,NaN,DEHLER MANUFACTURING CO INC,5801 W DICKENS AVE,60639
69769,42,720,ANTI-DEFAMATION LEAGUE,120 S LA SALLE ST 11TH 1150,60603
6990,49,775,SAK'S SERVICE INC,7201 N CLARK ST 1ST,60626
70,38,638,"MR BEEF ON HARLEM, LTD",3917 N HARLEM AVE 1ST,60634
7002,30,NaN,R L CORTY & CO INC,3704 N CICERO AVE,60641
7003,38,743,RED,5415 W IRVING PARK RD 1ST,60641
7005,36,775,NOWAK'S FARMERS MARKET & LIQ,5259 W FULLERTON AVE 1ST,60639
70104,26,NaN,"Brian Allendorfer Company, Inc.",1240 N CENTRAL PARK AVE,60651
7015,16,763,SAVE MORE FOOD & LIQUOR,2534 W 59TH ST  1,60629
7023,45,638,"LIDO, INC",5504 N MILWAUKEE AVE  1ST F,60630
70298,31,NaN,"BEL-PARK SERVICE, INC.",2540 N PULASKI RD 1ST,60639
7031,41,630,MORETTI'S,6727-6733 N OLMSTED AVE 1ST AND 2ND FLOORS,60631
7032,4,775,KASEY'S TAVERN,701 S DEARBORN ST,60605
7038,16,763,RACINE FOOD & LIQUOR INC,1148 W 69TH ST 1ST,60621
7049,10,775,DOLLAR BILLS #640,3528 E 118TH ST,60617
7060,3,638,TOMMY GUN'S GARAGE,2114-2118 S WABASH AVE,60616
7063,30,NaN,STOP N SHOP,3396  -03398 N MILWAUKEE AVE 1ST,60641
7082,29,NaN,LEO'S DANCEWARE INC,1900 N NARRAGANSETT AVE 1ST,60639
7098,42,775,MIA TORRE,233 S WACKER DR 2ND,60606
71076,24,NaN,CHARTER STEEL TRADING CO INC,4401 W ROOSEVELT RD,60624
71201,3,NaN,CFT,1556 S MICHIGAN AVE  3A,60605
7132,41,775,CZERWONE JABLUSZKO RESTAURANT,6474 N MILWAUKEE AVE,60631
7149,44,624,RECKLESS RECORDS,3126 N BROADWAY  1,60657
7165,23,NaN,JET RACK CORPORATION,6200 S NEW ENGLAND AVE 1ST,60638
7171,17,774,SEVEN TO ONE INC.,2610 W 71ST ST  1,60629
7174,24,775,SUPER NICK FOOD,4115 W ROOSEVELT RD,60624
7198,30,NaN,SID HARVEY INDUSTRIES INC,3950 W BELMONT AVE,60618
7214,28,NaN,HYRE ELECTRIC COMPANY,2320 W OGDEN AVE,60608
7221,42,NaN,"EQUITY LIFESYLE PROPERTIES, INC.",2 N RIVERSIDE PLZ # 800,60606
72268,43,NaN,DIMENSIONS MANAGEMENT,2034 N CLARK ST,60614
7232,38,775,AQUA BELLA,3630 N HARLEM AVE 1ST,60634
7262,25,775,FRUTERIA LA HUERTA #2 INC,1757  -01759 W 18TH ST 1ST,60608
7266,42,NaN,PRINTING INDUSTRY OF ILLINOIS ASSOCIATION,70 E LAKE ST # 540,60601
