vid,make,model,year,fuel_type,owner
2242,TOYOTA,CAMRY,2016,HYBRID,SUSU TAXI INC
5333,TOYOTA,PRIUS,2012,HYBRID,SIM TAXI CORP
2415,TOYOTA,PRIUS,2013,HYBRID,TRIPLE J CAB CO
5346,TOYOTA,CAMRY,2014,HYBRID,FLYING CAB CO
3330,TOYOTA,CAMRY,2015,HYBRID,"R.M.Z. TRANSIT, INC."
4757,TOYOTA,CAMRY,2016,HYBRID,ILHAM TRANS INC
1140,FORD,ESCAPE,2011,HYBRID,NECT 20 LLC
512,TOYOTA,CAMRY,2014,HYBRID,RITE TIME CAB CO
3845,TOYOTA,CAMRY,2012,HYBRID,SUKHI ENTERPRISES INC.
2454,HYUNDAI,ELANTRA,2018,GASOLINE,CHICAGO CAB 2 CORP.
3420,FORD,FUSION,2012,HYBRID,COONS CAB CO
4383,TOYOTA,CAMRY,2019,HYBRID,AL BURRAQ INC
4113,TOYOTA,CAMRY,2014,HYBRID,CHITOWN CAB INC #1
6007,TOYOTA,PRIUS,2014,HYBRID,BAZZ INC.
2137,TOYOTA,CAMRY,2015,HYBRID,LATIFEH CAB CO
2712,TOYOTA,CAMRY,2015,HYBRID,MERCHANT INC
2721,TOYOTA,COROLLA,2015,GASOLINE,WIL-MAR CAB CO
3854,TOYOTA,CAMRY,2018,GASOLINE,NEGELE ARSI INC
3067,FORD,FUSION,2015,GASOLINE,MASKAB INC
3629,TOYOTA,PRIUS,2014,HYBRID,MARO CAB CO
2121,TOYOTA,CAMRY,2013,HYBRID,BIG BOY CAB CO
4844,TOYOTA,CAMRY,2014,HYBRID,RUKHSHI CAB CORP
1575,FORD,FUSION,2014,HYBRID,OCEANIS TAXI LTD
6156,NISSAN,ALTIMA,2011,HYBRID,AMERICA TRANSPORTATION INC
4851,TOYOTA,PRIUS,2014,HYBRID,SAFE TAXI COMPANY
3696,TOYOTA,CAMRY,2013,GASOLINE,FELIX MANZANAREZ
1992,TOYOTA,PRIUS,2014,HYBRID,M A SALAM CAB CO
3596,TOYOTA,CAMRY,2015,HYBRID,"CHICAGO MEDALLION NINE, LLC"
1523,FORD,ESCAPE,2012,HYBRID,JAKE TRANSIT CO.
3257,TOYOTA,PRIUS,2013,HYBRID,MERCURY CAB CO
3442,TOYOTA,CAMRY,2017,HYBRID,4 U BUDDY CO
2263,TOYOTA,CAMRY,2015,HYBRID,BRAD CAB CO
4840,TOYOTA,SIENNA,2019,GASOLINE,ALL FOUR SEASONS INC
2009,TOYOTA,CAMRY,2015,HYBRID,ASGAR CAB CORP
3453,TOYOTA,PRIUS,2011,HYBRID,GO CAB INC.
2223,TOYOTA,CAMRY,2014,HYBRID,PARIKH ENTERPRISES II INC
2996,TOYOTA,CAMRY,2015,HYBRID,"AIR RIDE TAXICAB, INC."
4931,TOYOTA,COROLLA,2017,GASOLINE,ARMITAGE TAXI LLC
993,VPG,MV-1,2014,GASOLINE,CHITOWN CAB INC #1
1980,FORD,C-MAX,2013,HYBRID,LIMRA AZEX INC
1121,TOYOTA,CAMRY,2012,HYBRID,YC19 LLC
4857,TOYOTA,CAMRY,2015,GASOLINE,"DURODOLUBOI, INC"
3891,TOYOTA,SCION,2013,GASOLINE,COLLINETTE E. KING-BRIGHT
5127,TOYOTA,RAV4,2016,GASOLINE,BADDISSA INC.
1432,TOYOTA,SIENNA,2014,GASOLINE,AHDYKAY INC.
3741,TOYOTA,CAMRY,2016,HYBRID,"YS TAXI, CORPORATION"
6390,TOYOTA,COROLLA,2015,GASOLINE,DAVCO CAB CORP.
2200,TOYOTA,COROLLA,2015,GASOLINE,STENO CAB CO
4878,TOYOTA,CAMRY,2013,HYBRID,JUBILEE CAB CORP
3898,DODGE,CARAVAN,2018,GASOLINE,JAMES A WIGGINS
4759,TOYOTA,CAMRY,2014,HYBRID,PRIME TAXI CORP.
3542,TOYOTA,CAMRY,2016,HYBRID,SADEGH HATAMI
2620,TOYOTA,PRIUS,2011,HYBRID,"NORTHSIDE TAXI 2620, LLC"
4892,TOYOTA,PRIUS,2014,HYBRID,TALHA EXPRESS INC.
3583,TOYOTA,CAMRY,2015,HYBRID,"KAUSAR, INC."
6090,TOYOTA,PRIUS,2013,HYBRID,ANKOBER INC
4906,TOYOTA,RAV4,2019,HYBRID,"FLAMINGO H & T, INC"
4916,TOYOTA,PRIUS,2013,HYBRID,SAFE TAXI COMPANY
2207,TOYOTA,PRIUS,2015,HYBRID,MASKAB INC
264,FORD,ESCAPE,2010,HYBRID,TAURUS CAB INC
2668,TOYOTA,CAMRY,2015,HYBRID,CHICAGO CAB 2 CORP.
3914,TOYOTA,PRIUS,2013,HYBRID,NEW AMSTERDAM LEASING CORP.
4827,NISSAN,SENTRA,2019,GASOLINE,BARROW TAXI LLC
6796,TOYOTA,CAMRY,2016,GASOLINE,SDJ TAXI INC
2662,TOYOTA,PRIUS,2014,HYBRID,DEFIANCE TAXI LLC
4910,TOYOTA,SIENNA,2019,HYBRID,AM LOVERS INC
1831,TOYOTA,SCION,2013,GASOLINE,ERITREA CAB CORP
3900,TOYOTA,CAMRY,2015,HYBRID,IMAGE TAXICAB INC
4821,FORD,C-MAX,2013,HYBRID,YEMBUKK LLC
4969,TOYOTA,SCION,2013,GASOLINE,STARDUST TAXI INC
4817,DODGE,GRAND CARAVAN,2013,FLEX FUEL,OLUFEMI S. BABATUNDE
4932,TOYOTA,PRIUS,2014,HYBRID,TAXI MEDALLION GROUPLLC-SERIESXVIII
4825,TOYOTA,SIENNA,2020,GASOLINE,DXPB LLC
5007,TOYOTA,PRIUS,2013,HYBRID,OBEROI CAB CO
5036,TOYOTA,PRIUS,2014,HYBRID,GRAPEVINE TAXI LLC
5005,TOYOTA,CAMRY,2012,HYBRID,C K A CORP
6331,NISSAN,SENTRA,2019,GASOLINE,KALAVRITA CAB CORP
5052,TOYOTA,CAMRY,2015,HYBRID,TAJ CAB CO INC
507,TOYOTA,SIENNA,2019,GASOLINE,JACKSON STREET TAXI LLC
5116,CHEVROLET,IMPALA,2014,FLEX FUEL,JULIA QUEZADA
5085,TOYOTA,COROLLA,2018,GASOLINE,FISKARDO CAB CO
319,FORD,ESCAPE,2011,HYBRID,CAPRICORN CAB INC
3919,TOYOTA,RAV4,2017,GASOLINE,G A F A CAB CO
5078,TOYOTA,CAMRY,2013,HYBRID,OKABS INC
5080,TOYOTA,CAMRY,2013,HYBRID,S & R TAXI CO
50,TOYOTA,CAMRY,2015,HYBRID,BALAYAN COMPANY
5059,TOYOTA,PRIUS,2013,HYBRID,BIG APPLE CAB ONE CO.
6659,TOYOTA,PRIUS,2016,HYBRID,ABNS INC
5004,FORD,ESCAPE,2012,HYBRID,"CHANDIYA, INC."
1514,FORD,ESCAPE,2010,HYBRID,REX 2 INC.
3960,TOYOTA,SCION,2015,GASOLINE,WILNER MASSILLON
3992,DODGE,CARAVAN,2017,GASOLINE,RIDGEVIEW CAB CORP.
5152,TOYOTA,CAMRY,2013,HYBRID,HEER CAB CORP
5641,TOYOTA,COROLLA,2018,GASOLINE,ARMITAGE TAXI LLC
520,VPG,MV-1,2014,GASOLINE,PETE TAXI COMPANY
4011,DODGE,CARAVAN,2017,GASOLINE,RIVERSIDE CAB CORP
2762,TOYOTA,PRIUS,2013,HYBRID,RAV TAXI INC
5248,TOYOTA,RAV4,2014,GASOLINE,RAYMOND EGWIEKHOR
5258,NISSAN,NV200,2014,GASOLINE,DEKA TWO CAB CORP.
5329,HYUNDAI,ELANTRA,2018,GASOLINE,ALTHERAS CAB CORP
1031,FORD,FUSION,2014,HYBRID,NECT 42 LLC
301,FORD,ESCAPE,2011,HYBRID,CAPRICORN CAB INC
190,FORD,FUSION,2014,HYBRID,NECT 15 LLC
5251,TOYOTA,CAMRY,2012,HYBRID,CH. TAXI CORP.
5203,TOYOTA,SIENNA,2017,GASOLINE,H & S CERTIFIED INC
5238,TOYOTA,SIENNA,2019,GASOLINE,"KHOUDIASTA, INC."
5242,TOYOTA,CAMRY,2014,HYBRID,EASY TRAVEL INC
5233,TOYOTA,CAMRY,2017,HYBRID,TAXI MEDALLION GROUP LLC SERIES 28
5223,VPG,MV-1,2014,GASOLINE,TAXI MEDALLION GROUP LLC-SERIESXVII
3439,TOYOTA,CAMRY,2020,HYBRID,3439 TAXI INC
2778,FORD,FUSION,2018,GASOLINE,"SHATARAT CAB, INC."
1286,FORD,FUSION,2014,HYBRID,CHICAGO TAXI INC
976,TOYOTA,PRIUS,2013,HYBRID,NECT 38 LLC
96,VPG,MV-1,2012,COMPRESSED NATURAL GAS,NECT 11 LLC
4058,TOYOTA,CAMRY,2013,HYBRID,ANMOLE JHALLY CORP
1034,FORD,FUSION,2014,HYBRID,NECT 42 LLC
1166,TOYOTA,PRIUS,2014,HYBRID,CRAZY JEFFREY CAB CORP
1673,FORD,FUSION,2014,HYBRID,NECT 20 LLC
4012,TOYOTA,CAMRY,2018,HYBRID,TRAVEL SURF INC
974,TOYOTA,CAMRY,2014,HYBRID,SBJ CAB CO.
4087,TOYOTA,CAMRY,2016,HYBRID,4087 TAXI CORP
1711,TOYOTA,PRIUS,2013,HYBRID,NECT 22 LLC
5385,TOYOTA,PRIUS,2017,HYBRID,SAJID ENTERPRISE INC.
5378,TOYOTA,PRIUS,2014,HYBRID,"DUA TRANSPORT, INC."
5354,TOYOTA,PRIUS,2014,HYBRID,SAFE TAXI COMPANY
5348,TOYOTA,CAMRY,2017,HYBRID,SAHAR INC
5367,TOYOTA,CAMRY,2014,HYBRID,ANSHIV INC.
5381,TOYOTA,PRIUS,2013,HYBRID,SAFE TAXI COMPANY
5360,TOYOTA,PRIUS,2013,HYBRID,CASH CAB CO
246,VPG,MV-1,2012,COMPRESSED NATURAL GAS,GALA CAB CORP.
1484,TOYOTA,PRIUS,2014,HYBRID,AQUARIUS CAB INC.
5334,FORD,ESCAPE,2011,HYBRID,JAS CAB CORP
1200,FORD,FUSION,2014,HYBRID,NECT 17 LLC
5386,TOYOTA,SIENNA,2019,GASOLINE,"SHWAIKI, INC."
879,TOYOTA,PRIUS,2014,HYBRID,NECT 35 LLC
4161,TOYOTA,CAMRY,2013,HYBRID,ERMAKA INC
3631,TOYOTA,COROLLA,2017,GASOLINE,ANDROS CAB CORP
1036,TOYOTA,PRIUS,2013,HYBRID,NECT 42 LLC
4194,TOYOTA,PRIUS,2014,HYBRID,BOULEVARD CORP
299,FORD,FUSION,2014,HYBRID,CAPRICORN CAB INC
2912,TOYOTA,CAMRY,2018,HYBRID,GELILA CORP
2431,TOYOTA,CAMRY,2016,HYBRID,"A.S.SUBS, INC."
363,TOYOTA,PRIUS,2014,HYBRID,NECT 31 LLC
5410,TOYOTA,CAMRY,2016,HYBRID,SANTORINI TWO CAB CORP.
1091,TOYOTA,PRIUS,2014,HYBRID,NECT 24 LLC
2032,FORD,FUSION,2014,HYBRID,NECT 48 LLC
5397,TOYOTA,CAMRY,2012,HYBRID,BILAL CAB CORP
5502,TOYOTA,RAV4,2017,HYBRID,AMJAD CORP.
5402,DODGE,GRAND CARAVAN,2012,FLEX FUEL,PERSISTENCE TAXI LLC
1281,TOYOTA,PRIUS,2014,HYBRID,NECT 26 LLC
5418,NISSAN,ALTIMA,2011,HYBRID,GOOD CAB CORP.
5421,TOYOTA,CAMRY,2017,HYBRID,TAXI MEDALLIONGROUP LLCSERIESXXIX
5508,TOYOTA,PRIUS,2015,HYBRID,"HEART 7, INC"
5403,TOYOTA,CAMRY,2014,HYBRID,NEW MILLENIUM TAXICAB INC
4223,TOYOTA,CAMRY,2017,HYBRID,GUL CAB CORP
1279,VPG,MV-1,2012,COMPRESSED NATURAL GAS,NECT 11 LLC
1382,FORD,ESCAPE,2011,HYBRID,NECT 17 LLC
5520,TOYOTA,CAMRY,2012,HYBRID,SHAFI CHICAGO CORP.
5539,TOYOTA,CAMRY,2016,HYBRID,"TAXI MEDALLION GROUP, LLC SERIES 30"
5509,TOYOTA,PRIUS,2014,HYBRID,SANTORINI FOUR CAB CORP.
5573,TOYOTA,CAMRY,2012,HYBRID,SWEETGRASS CAPITAL CORP.
5677,TOYOTA,PRIUS,2012,HYBRID,MORAN TAXI INC
4297,TOYOTA,CAMRY,2014,HYBRID,LBJ CAB CORP.
5659,TOYOTA,CAMRY,2014,HYBRID,SAJIDA CAB INC
1364,TOYOTA,PRIUS,2013,HYBRID,"REX 6, INC."
5575,TOYOTA,PRIUS,2013,HYBRID,JOANA K SEFAH & COMPANY
5645,TOYOTA,PRIUS,2013,HYBRID,FOZIA CAB CO
5668,TOYOTA,PRIUS,2014,HYBRID,"TAXI MEDALLION GROUP,LLC-SERIES XIX"
5640,TOYOTA,PRIUS,2013,HYBRID,MCCAB XVI CORP.
952,TOYOTA,PRIUS,2013,HYBRID,NECT 38 LLC
560,TOYOTA,CAMRY,2014,HYBRID,SAFRI INC
291,FORD,ESCAPE,2011,HYBRID,CAPRICORN CAB INC
6818,TOYOTA,PRIUS,2013,HYBRID,NECT 12 LLC
5883,TOYOTA,CAMRY,2015,HYBRID,ARBERIA CAB CO
5550,TOYOTA,CAMRY,2019,HYBRID,"AAF MANAGEMENT, INC."
5505,TOYOTA,SIENNA,2015,GASOLINE,POWERHOUSE TAXI LLC
5690,TOYOTA,COROLLA,2015,GASOLINE,TABITI EXPRESS INC
1019,FORD,ESCAPE,2010,HYBRID,REX 2 INC.
5576,TOYOTA,PRIUS,2013,HYBRID,TRAVEL SOURCE  INC
5053,TOYOTA,SIENNA,2019,HYBRID,OSKO CAB COMPANY
4146,TOYOTA,CAMRY,2015,HYBRID,JORDACHE CAB CORP.
5713,TOYOTA,PRIUS,2014,HYBRID,BMC CAB CORP.
3894,NISSAN,ALTIMA,2015,GASOLINE,COLOMBO CAB INCORPORATED
5719,TOYOTA,PRIUS,2013,HYBRID,PADI INC
2940,TOYOTA,CAMRY,2014,HYBRID,HARVIN CAB CO
2479,KIA,SOUL,2017,GASOLINE,"ABRON CAB COMPANY, INC."
2922,FORD,FUSION,2013,HYBRID,CHICAGO TAXI INC
4313,TOYOTA,CAMRY,2013,HYBRID,ULTRA INVESTMENT CORP
1256,TOYOTA,PRIUS,2015,HYBRID,YC21 LLC
5062,CHEVROLET,IMPALA,2018,FLEX FUEL,SAMUEL J. MESTAS
3401,TOYOTA,CAMRY,2013,HYBRID,ELIAS TAXI II LLC
3385,TOYOTA,CAMRY,2015,HYBRID,EMAN CAB INC
852,TOYOTA,SIENNA,2018,GASOLINE,BON CORPORATION
5849,TOYOTA,PRIUS,2015,HYBRID,SUPER VENTURE CORP
5056,TOYOTA,XB,2015,GASOLINE,TAP TAP CAB CO
5937,TOYOTA,RAV4,2016,GASOLINE,J J AND J INC
3533,TOYOTA,RAV4,2017,HYBRID,ASLAN TAXI CORP
4748,HYUNDAI,SONATA,2015,GASOLINE,ABNER GORDON INC
4323,TOYOTA,COROLLA,2018,GASOLINE,MALTA CAB CORP
381,TOYOTA,CAMRY,2013,HYBRID,MASS MEDIA LINK CO.
5928,TOYOTA,CAMRY,2016,HYBRID,SENAIT AND YOSEIF CAB CORP.
5929,TOYOTA,CAMRY,2015,HYBRID,CHOICE EXPRESS CORP
4546,TOYOTA,CAMRY,2017,HYBRID,KHAWACHAN TRANS  INC
4150,TOYOTA,RAV4,2018,GASOLINE,KING SOLOMON CAB COMPANY
4346,TOYOTA,CAMRY,2016,HYBRID,GILL CAB COMPANY
4190,TOYOTA,CAMRY,2014,HYBRID,BIJAN SALEHI-MOORKANI
4211,TOYOTA,CAMRY,2014,HYBRID,CHITOWN CAB INC #1
4371,TOYOTA,CAMRY,2016,HYBRID,GILL CAB COMPANY
2545,TOYOTA,CAMRY,2015,HYBRID,LULYA TRANS INC
2004,FORD,ESCAPE,2012,HYBRID,TAYYAB CAB CORP
6232,TOYOTA,PRIUS,2013,HYBRID,VOYAGER CORP
6176,TOYOTA,CAMRY,2014,HYBRID,VOYAGER CORP
1507,TOYOTA,PRIUS,2012,HYBRID,TRIPLE FAVOURS INC
2138,TOYOTA,CAMRY,2014,HYBRID,AAROW TRANSPORTATION
5399,TOYOTA,CAMRY,2014,HYBRID,MIDWEST RIDE INC
5344,TOYOTA,SIENNA,2015,GASOLINE,"MODUPEOLA, CORP."
4732,TOYOTA,RAV4,2016,HYBRID,MAUDE LAMY
1225,TOYOTA,RAV4,2013,GASOLINE,CASA BOUSSIF INC.
4443,TOYOTA,CAMRY,2015,HYBRID,IMAGIN CAB CORP
5089,TOYOTA,PRIUS,2014,HYBRID,ALGER 1 INC.
448,TOYOTA,CAMRY,2018,HYBRID,GEORGE TAXI EXPRESS INC
2,TOYOTA,CAMRY,2019,HYBRID,YC1 LLC
1512,TOYOTA,PRIUS,2015,HYBRID,RAHEL EXPRESS INC.
5761,TOYOTA,CAMRY,2017,HYBRID,"TAXI MEDALLION GROUP, LLC SERIES 32"
5737,TOYOTA,CAMRY,2015,HYBRID,"S. ROKEYA, CORP."
4768,TOYOTA,RAV4,2015,GASOLINE,ANDREAJOSHCOMF. CORP
2002,TOYOTA,PRIUS,2013,HYBRID,ELSTON FIFTEEN LLC
217,FORD,FUSION,2016,HYBRID,MR TAXI 2 INC
1322,TOYOTA,CAMRY,2014,HYBRID,BLACK TAXI INC
4089,NISSAN,ALTIMA,2011,HYBRID,ACROSS THE TOWN CAB CORP
5779,TOYOTA,PRIUS,2014,HYBRID,COFFEE TAXI LLC
2960,TOYOTA,SIENNA,2014,GASOLINE,OUR JOY CORP
5216,TOYOTA,SIENNA,2020,GASOLINE,ZEKI CORP
6894,TOYOTA,PRIUS,2013,HYBRID,BBDR EXPRESS INC
2982,TOYOTA,RAV4,2020,GASOLINE,SNY CAB INC
5015,TOYOTA,PRIUS,2015,HYBRID,SUPER SEVEN CAB COMPANY
1305,TOYOTA,CAMRY,2012,HYBRID,CHITOWN CAB INC. #V
645,TOYOTA,RAV4,2019,HYBRID,THREE DAUGHTERS CAB CO
5790,KIA,SOUL,2016,GASOLINE,L C CAB CO
1124,TOYOTA,PRIUS,2017,HYBRID,ADEOTI INC
3775,TOYOTA,SIENNA,2018,GASOLINE,AMISCO TRANSPORATION INC
4551,TOYOTA,CAMRY,2016,HYBRID,GOLDEN RAM TAXI CAB COMPANY
3060,TOYOTA,PRIUS,2013,HYBRID,AMR CAB CORP.
4624,KIA,SOUL,2014,GASOLINE,YOUNG KIM
5793,TOYOTA,CAMRY,2016,HYBRID,"TAXI MEDALLION GROUP, LLC SERIES 32"
793,TOYOTA,CAMRY,2014,HYBRID,"T.T. SHAZ, INC."
227,FORD,ESCAPE,2012,HYBRID,BABY CAB CORP.
4863,TOYOTA,PRIUS,2015,HYBRID,"TAXI MEDALLION GROUP, LLC SERIES IV"
4672,TOYOTA,CAMRY,2015,HYBRID,SUPER PRINCE INC
4527,CHEVROLET,EQUINOX,2013,FLEX FUEL,FAITH TRANSPORTATION INC
4767,TOYOTA,PRIUS,2015,HYBRID,SHIPKA CAB CO
1889,TOYOTA,PRIUS,2018,HYBRID,WEST CAB INC
6009,TOYOTA,CAMRY,2015,HYBRID,JAMEYS INC.
1701,TOYOTA,SIENNA,2014,GASOLINE,REHOBOTH INC.
6680,TOYOTA,CAMRY,2016,HYBRID,M IBRAHIM INC
530,TOYOTA,PRIUS,2014,HYBRID,EBELLE INC.
2622,TOYOTA,CAMRY,2012,HYBRID,VEEN TAXI INC
3402,TOYOTA,PRIUS,2015,HYBRID,JP DHAKA INC
5804,TOYOTA,CAMRY,2013,HYBRID,TEEMU CORPORATION
3824,TOYOTA,CAMRY,2015,HYBRID,CELEBRITY CHICAGO CORP.
5003,TOYOTA,CAMRY,2015,HYBRID,"ARBER CITY TRANS, INC."
616,TOYOTA,SIENNA,2019,GASOLINE,FOUTA INC.
4543,FORD,ESCAPE,2011,HYBRID,KING CHICAGO INC
5308,TOYOTA,PRIUS,2016,HYBRID,MADOROCK INC
5837,TOYOTA,SIENNA,2015,GASOLINE,HARRY VENTURES INTERNATIONAL CO.
734,DODGE,CARAVAN,2017,FLEX FUEL,TAGRO EXPRESS INC
57,TOYOTA,PRIUS,2014,HYBRID,OIA CAB CORP.
5358,TOYOTA,CAMRY,2015,HYBRID,AZ 5358 INC
2905,TOYOTA,CAMRY,2015,HYBRID,RENEGADE CAB CO THREE
5838,TOYOTA,PRIUS,2016,HYBRID,"FRANCIS KING BOAT, INC."
4914,VPG,MV-1,2014,GASOLINE,LIBAN CAB COMPANY
5997,TOYOTA,SIENNA,2019,GASOLINE,AW SERVICES INC
5823,FORD,ESCAPE,2014,GASOLINE,KNIGHT RIDER INC
6154,TOYOTA,CAMRY,2014,HYBRID,T & T CORP 1
4258,KIA,SEDONA,2015,GASOLINE,4258 TAXI CORP.
1404,TOYOTA,CAMRY,2016,HYBRID,WE CAB CO.
613,TOYOTA,PRIUS,2014,HYBRID,JOHNS CABS CORP.
4160,TOYOTA,CAMRY,2014,HYBRID,CHICAB THREE INC.
5395,TOYOTA,COROLLA,2015,GASOLINE,WE CAB CO.
5486,TOYOTA,PRIUS,2015,HYBRID,TAXI MEDALLION GROUP LLC SERIES III
2045,TOYOTA,XB,2015,GASOLINE,TUCSON CAB CORP
5060,TOYOTA,CAMRY,2019,HYBRID,ASMARA CAB CO
4332,TOYOTA,PRIUS,2017,HYBRID,TAXI MEDALLION GROUP LLC SERIESXXVI
3269,TOYOTA,CAMRY,2014,HYBRID,"LEONARD CAB COMPANY, INC."
2726,TOYOTA,PRIUS,2013,HYBRID,SAFE CAB COMPANY
4599,TOYOTA,COROLLA,2019,HYBRID,JADE AND JUDY INC
4594,TOYOTA,CAMRY,2013,HYBRID,SURROO INC
1751,TOYOTA,CAMRY,2013,HYBRID,ZARA EXPRESS INC
1438,FORD,FUSION,2014,HYBRID,CATALINA CAB INC
313,TOYOTA,PRIUS,2015,HYBRID,IL 10 CORP
2079,NISSAN,SENTRA,2016,GASOLINE,CHICAGO CAB CORP.
1118,TOYOTA,RAV4,2019,HYBRID,GIGI 123 INC
3702,TOYOTA,RAV4,2017,HYBRID,RAMA TAXI CORP.
823,TOYOTA,PRIUS,2015,HYBRID,"TAXI MEDALLION GROUP, LLC SERIES IV"
586,TOYOTA,PRIUS,2013,HYBRID,CASBAH CAB COMPANY
799,TOYOTA,CAMRY,2017,HYBRID,ALAM ENT INC.
3372,KIA,SOUL,2016,HYBRID,"CALI CAB, INC."
4039,TOYOTA,COROLLA,2018,GASOLINE,MYRTOS CAB CORP
4198,TOYOTA,CAMRY,2014,HYBRID,ALEXANDRIA INC
5879,TOYOTA,CAMRY,2014,HYBRID,JAWAID SIDDIQI CORP
5867,TOYOTA,PRIUS,2012,HYBRID,CHADWICK CAPITAL CORP
5577,TOYOTA,CAMRY,2016,HYBRID,"TAXI MEDALLION GROUP, LLC SERIES 30"
4429,TOYOTA,PRIUS,2017,HYBRID,TAXI MEDALLION GROUP LLC SERIES 27
4509,TOYOTA,CAMRY,2016,HYBRID,TAXI MEDALLION GROUP LLC SERIES 27
3547,TOYOTA,PRIUS,2015,HYBRID,RED SEA CAB CO.
5903,TOYOTA,CAMRY,2015,HYBRID,777 CAB COMPANY
464,TOYOTA,COROLLA,2018,GASOLINE,MALTA CAB CORP
4639,HYUNDAI,ELANTRA,2015,GASOLINE,MIKAURY TAXI CORP.
4662,TOYOTA,CAMRY,2016,HYBRID,MOOSA INC.
5890,TOYOTA,PRIUS,2013,HYBRID,ANNIE CORP
5882,TOYOTA,CAMRY,2015,HYBRID,CHOUDHRY EXPRESS INC
5961,TOYOTA,CAMRY,2012,HYBRID,QUETTA CAB CO
4702,TOYOTA,CAMRY,2010,HYBRID,CHICAGO TOURIST CAB CO
1440,TOYOTA,HIGHLANDER,2014,GASOLINE,DASVON & DANA INC
4689,TOYOTA,PRIUS,2012,HYBRID,ZANTE CAB CO INC
5971,TOYOTA,SIENNA,2015,GASOLINE,EUNIFFORD INC.
109,FORD,ESCAPE,2011,HYBRID,TAURUS CAB INC
2030,NISSAN,ALTIMA,2016,GASOLINE,CHICAGO CAB CORP.
3714,TOYOTA,CAMRY,2013,HYBRID,ABILITY SERVICES LTD.
6087,TOYOTA,CAMRY,2015,HYBRID,YCD CORPORATION
3740,FORD,ESCAPE,2012,HYBRID,QASIM 007 LLC
4754,TOYOTA,CAMRY,2016,HYBRID,BELICAGO TAXI LLC
1129,TOYOTA,PRIUS,2013,HYBRID,YC19 LLC
3415,TOYOTA,CAMRY,2015,HYBRID,"FAMAGUSTA TRANS, INC"
2921,TOYOTA,PRIUS,2015,HYBRID,TASNIM INC
1006,DODGE,CARAVAN,2012,FLEX FUEL,ATTAVIGAN CORP.
4750,DODGE,CARAVAN,2017,FLEX FUEL,RIVERSIDE CAB CORP
5,TOYOTA,CAMRY,2019,HYBRID,YC1 LLC
5989,TOYOTA,PRIUS,2013,HYBRID,BIG APPLE CAB ONE CO.
6545,TOYOTA,PRIUS,2013,HYBRID,ERI TRANS INC.
908,FORD,ESCAPE,2012,HYBRID,REX 3 INC.
4887,TOYOTA,CAMRY,2013,HYBRID,ZAKS TRANS INC
2191,TOYOTA,PRIUS,2013,HYBRID,ROADWAY INC
6521,TOYOTA,CAMRY,2012,HYBRID,"OWAIS IMAN, CORP."
4776,TOYOTA,COROLLA,2018,GASOLINE,GEMINI TAXI CORP
1500,TOYOTA,PRIUS,2014,HYBRID,VICTORY VENTURES CORP
6481,NISSAN,SENTRA,2019,GASOLINE,CITY TAXI INC.
6522,TOYOTA,CAMRY,2010,HYBRID,"OWAIS IMAN, CORP."
326,TOYOTA,CAMRY,2015,HYBRID,13C TAXI INC
4858,TOYOTA,CAMRY,2015,HYBRID,SEVEN BROTHERS  ENTERPRISES INC.
4941,TOYOTA,PRIUS,2012,HYBRID,ONE CHATHA INC
675,TOYOTA,PRIUS,2014,HYBRID,JOHNS CABS CORP.
16,TOYOTA,CAMRY,2019,HYBRID,ROADWAY CAB CO
25,TOYOTA,CAMRY,2019,HYBRID,ROADWAY CAB CO
5205,TOYOTA,CAMRY,2013,HYBRID,CHEVY CORPORATION
5978,FORD,FUSION,2014,HYBRID,"KHADER TAXI CAB, INC."
6047,TOYOTA,CAMRY,2013,HYBRID,S & R TAXI CO
55,TOYOTA,PRIUS,2014,HYBRID,ROADWAY CAB CO
1609,TOYOTA,PRIUS,2012,HYBRID,MG & KA INC
444,TOYOTA,CAMRY,2014,HYBRID,SAHER CAB CO
3092,TOYOTA,CAMRY,2015,HYBRID,KENNIX CORP
6068,TOYOTA,CAMRY,2012,HYBRID,S.K.F. CORPORATION
4833,TOYOTA,PRIUS,2013,HYBRID,JIWANI INC
1042,TOYOTA,PRIUS,2013,HYBRID,PLAYING POLO IN CHICAGO INC
4665,TOYOTA,CAMRY,2017,HYBRID,4665 TAXI INC.
6069,TOYOTA,CAMRY,2014,HYBRID,AROUND TOWN TAXI CO
5999,TOYOTA,SIENNA,2015,GASOLINE,CASBAH CAB COMPANY
6075,TOYOTA,CAMRY,2014,HYBRID,PLATINUM JUBILEE CORP
209,FORD,FUSION,2019,GASOLINE,K & S CORP
2698,TOYOTA,PRIUS,2015,HYBRID,TAXI MEDALLION GROUP LLC SERIES III
4605,TOYOTA,CAMRY,2012,HYBRID,MANAL EXPRESS INC
6083,TOYOTA,CAMRY,2013,HYBRID,AASIA ENTERPRISES INC
4205,TOYOTA,CAMRY,2015,HYBRID,IMAGE TAXICAB INC
5450,TOYOTA,CAMRY,2010,HYBRID,STEPHEN OMOFONMWAN
6111,FORD,C-MAX,2014,HYBRID,TRIBECA CAB CORP
432,TOYOTA,CAMRY,2012,HYBRID,MCCAB VII CORP.
3893,TOYOTA,CAMRY,2012,HYBRID,ACUOMA INC
4583,TOYOTA,CAMRY,2015,HYBRID,KING CHICAGO INC
